image_ID_name,Cell,granule,Surface_Area,Volume,sphericity,MeanInt,CumInt,MedianInt,Volume_um3
w11-3,2,147,227.237042887826,200,0.727821687672262,377.46,75492,384.5,0.450136330084
w11-3,2,148,115.627610750288,80,0.776513893706084,316.7125,25337,316.5,0.1800545320336
w11-3,2,149,339.832376019651,360,0.720146807394373,374.808333333333,134931,359,0.8102453941512
w11-3,2,150,82.3851120370057,40,0.686555075429168,308.075,12323,309.5,0.0900272660168
w11-3,2,151,364.41962900778,332,0.636269470339248,333.746987951807,110804,329,0.74722630793944
w11-3,2,152,249.942852560668,240,0.74722414522887,370.170833333333,88841,357,0.5401635961008
w11-3,2,153,157.065846561186,120,0.749071365486029,297.758333333333,35731,291,0.2700817980504
w11-3,2,154,113.688469931606,72,0.736189073166733,326.125,23481,330,0.16204907883024
w11-3,2,155,187.302406871767,144,0.709331251644459,337.513888888889,48602,324.5,0.32409815766048
w11-3,2,156,599.194813217284,664,0.614273054881872,338.947289156626,225061,314,1.49445261587888
w11-3,2,157,601.324692195712,692,0.629186143756987,381.856936416185,264245,364,1.55747170209064
w11-3,2,158,567.715991200434,644,0.635248393311052,350.246894409938,225559,310,1.44943898287048
w11-3,2,159,139.390990076048,92,0.707035640709386,342.260869565217,31488,334.5,0.20706271183864
w11-3,2,160,54.9508078486679,32,0.88704032190526,266.65625,8533,270,0.07202181281344
w11-3,2,161,282.258450665317,244,0.669006579121668,307.225409836066,74963,290,0.54916632270248
w11-3,2,162,94.9934481875768,56,0.745159352488689,272.303571428571,15249,275.5,0.12603817242352
w11-3,2,163,82.175918015056,44,0.733457033680216,267.659090909091,11777,264,0.09902999261848
w11-3,2,164,106.032561991073,64,0.729734454584855,255.125,16328,251,0.14404362562688
w11-3,2,165,121.148086275618,92,0.813503547660818,295.29347826087,27167,288.5,0.20706271183864
w11-3,2,166,277.57528559269,260,0.70971757693563,307.919230769231,80059,304,0.5851772291092
w11-3,2,167,134.034913494703,88,0.713818776421465,327.034090909091,28779,326.5,0.19805998523696
w11-3,2,168,285.404820408309,260,0.690247834028258,320.696153846154,83381,315.5,0.5851772291092
w11-3,2,169,176.087828946021,144,0.754506722569097,281.541666666667,40542,267.5,0.32409815766048
w11-3,2,170,55.6943192862092,32,0.875198456642347,266.25,8520,271.5,0.07202181281344
w11-3,2,171,173.57696631772,136,0.736802860050984,272.970588235294,37124,263,0.30609270445712
w11-3,2,172,286.813318305727,252,0.672695471716548,321.293650793651,80966,316,0.56717177590584
w11-3,2,173,691.4350509151,524,0.454590397484046,332.935114503817,174458,304,1.17935718482008
w11-3,2,174,94.4928606716852,56,0.749106925528115,308.875,17297,305,0.12603817242352
w11-3,2,175,83.0482612497183,52,0.811252053924999,314.480769230769,16353,318,0.11703544582184
w11-3,2,176,201.756619190763,160,0.706430846191353,294.025,47044,283,0.3601090640672
w11-3,2,177,170.16186780222,124,0.706702027443668,272.129032258065,33744,262,0.27908452465208
w11-3,2,178,95.7706895248183,44,0.629341872407136,311.704545454545,13715,311.5,0.09902999261848
w11-3,2,179,801.091905443622,808,0.52369209879414,396.262376237624,320180,360.5,1.81855077353936
w11-3,2,180,212.012959067885,163,0.680633707599033,373.858895705521,60939,362,0.36686110901846
w11-3,2,181,174.320477755261,132,0.719203299461251,323.280303030303,42673,311,0.29708997785544
w11-3,2,182,234.207136894212,180,0.658262330300585,397.494444444444,71549,383,0.4051226970756
w11-3,2,183,183.09349009927,116,0.628226927407894,315.73275862069,36625,307.5,0.26107907144872
w11-3,2,184,72.7863887834635,36,0.724384171731207,332.638888888889,11975,331.5,0.08102453941512
w11-3,2,185,303.04227249942,284,0.68948761644784,345.176056338028,98030,335,0.63919358871928
w11-3,2,186,229.051026403714,180,0.673080309333693,271.394444444444,48851,268,0.4051226970756
w11-3,2,187,69.5338519647847,40,0.813444318278995,253.25,10130,243.5,0.0900272660168
